type,ID,nodeTimestamp,bsTimestamp,syncTimestamp,systemTime,accelX,accelY,accelZ,cannula
6,2,5824625,107070484,123837932,1322677775,nan,nan,nan,32218
5,3,10229506,107070808,123839184,1322677775,-8968,2640,13592,nan
5,4,15415139,107071246,123880066,1322677775,-1160,-7992,14688,nan
6,2,5827339,107073201,123840647,1322677775,nan,nan,nan,32217
5,3,10232194,107073495,123841871,1322677775,-9096,2644,13656,nan
5,4,15417810,107073918,123882737,1322677775,-1132,-8076,14672,nan
6,2,5830054,107075915,123843361,1322677775,nan,nan,nan,32215
5,3,10234881,107076183,123844559,1322677775,-9068,2584,13620,nan
5,4,15420482,107076588,123885408,1322677775,-1156,-8028,14692,nan
6,2,5832768,107078627,123846076,1322677775,nan,nan,nan,32211
5,3,10237568,107078870,123847246,1322677775,-9108,2620,13656,nan
5,4,15423153,107079260,123888080,1322677775,-1172,-8032,14688,nan
6,2,5835483,107081345,123848790,1322677775,nan,nan,nan,32202
5,3,10240255,107081558,123849933,1322677775,-9024,2572,13632,nan
5,4,15425824,107081931,123890751,1322677775,-1216,-8012,14696,nan
6,2,5838197,107084057,123851505,1322677776,nan,nan,nan,32202
5,3,10242942,107084245,123852620,1322677776,-9080,2544,13676,nan
5,4,15428495,107084602,123893422,1322677776,-1180,-8012,14716,nan
6,2,5840912,107086771,123854219,1322677776,nan,nan,nan,32196
5,3,10245629,107086957,123855307,1322677776,-9096,2540,13572,nan
5,4,15431166,107087686,123896093,1322677776,-1184,-8048,14660,nan
6,2,5843626,107089488,123856934,1322677776,nan,nan,nan,32195
5,3,10248317,107089675,123857994,1322677776,-9072,2528,13660,nan
5,4,15433837,107089947,123898764,1322677776,-1208,-8016,14672,nan
6,2,5846340,107092201,123859648,1322677776,nan,nan,nan,32198
5,3,10251004,107092388,123860682,1322677776,-9076,2528,13612,nan
5,4,15436508,107092645,123901435,1322677776,-1180,-8048,14724,nan
6,2,5849055,107094915,123862362,1322677776,nan,nan,nan,32195
5,3,10253691,107095103,123863369,1322677776,-9064,2548,13628,nan
5,4,15439179,107095290,123904106,1322677776,-1208,-7992,14708,nan
6,2,5851769,107097629,123865077,1322677776,nan,nan,nan,32192
5,3,10256378,107097817,123866056,1322677776,-9056,2524,13556,nan
5,4,15441850,107098004,123906777,1322677776,-1220,-8020,14588,nan
6,2,5854484,107100345,123867791,1322677776,nan,nan,nan,32191
5,3,10259065,107100533,123868743,1322677776,-9072,2468,13632,nan
5,4,15444521,107100720,123909448,1322677776,-1172,-8016,14704,nan
6,2,5857198,107103043,123870506,1322677776,nan,nan,nan,32191
5,3,10261753,107103302,123871430,1322677776,-9112,2600,13728,nan
5,4,15447193,107103490,123912119,1322677776,-1228,-8028,14704,nan
5,3,10264440,107105743,123874118,1322677776,-9048,2512,13592,nan
6,2,5859913,107105932,123873220,1322677776,nan,nan,nan,32192
5,4,15449864,107106120,123914791,1322677776,-1196,-7984,14664,nan
5,3,10267127,107108432,123876805,1322677776,-9044,2548,13712,nan
6,2,5862627,107108621,123875935,1322677776,nan,nan,nan,32194
5,4,15452535,107108809,123917462,1322677776,-1232,-8016,14732,nan
5,3,10269814,107111118,123879492,1322677776,-9092,2516,13592,nan
6,2,5865342,107111848,123878649,1322677776,nan,nan,nan,32192
5,4,15455206,107112036,123920133,1322677776,-1200,-8032,14676,nan
5,3,10272501,107113805,123882179,1322677776,-9044,2524,13644,nan
6,2,5868056,107114066,123881364,1322677776,nan,nan,nan,32191
5,4,15457877,107114255,123922804,1322677776,-1220,-8032,14644,nan
5,3,10275188,107116492,123884866,1322677777,-9080,2540,13652,nan
6,2,5870770,107116681,123884078,1322677777,nan,nan,nan,32192
5,4,15460548,107116870,123925475,1322677777,-1224,-8020,14696,nan
5,3,10277875,107119179,123887553,1322677777,-9060,2504,13676,nan
5,3,10280563,107121867,123890240,1322677777,-9036,2496,13620,nan
5,3,10283250,107124555,123892928,1322677777,-9120,2508,13624,nan
5,3,10285937,107127241,123895615,1322677777,-9072,2500,13624,nan
5,3,10288624,107129929,123898302,1322677777,-9060,2596,13600,nan
5,3,10291311,107132616,123900989,1322677777,-8960,2708,13768,nan
5,3,10293999,107135304,123903676,1322677777,-8852,2856,13704,nan
5,3,10296686,107137991,123906364,1322677777,-8812,3044,13776,nan
5,3,10299373,107140677,123909051,1322677777,-8712,3124,13716,nan
6,2,5895047,107140913,123886792,1322677777,nan,nan,nan,32162
5,4,15484973,107141103,123928146,1322677777,-1216,-7932,14724,nan
5,3,10302060,107143365,123911738,1322677777,-8692,3204,13780,nan
6,2,5897991,107143855,123911069,1322677777,nan,nan,nan,31983
5,4,15487819,107144045,123952571,1322677777,-1216,-7748,14904,nan
5,3,10304747,107146053,123914425,1322677777,-8636,3288,13748,nan
6,2,5900705,107146571,123914013,1322677777,nan,nan,nan,32013
5,4,15490490,107146761,123955417,1322677777,-1216,-7656,14864,nan
5,3,10307435,107148742,123917112,1322677778,-8680,3320,13744,nan
5,4,15493161,107149474,123958088,1322677778,-1256,-7648,14752,nan
5,3,10310122,107151428,123919800,1322677778,-8612,3268,13768,nan
5,3,10312809,107154115,123922487,1322677778,-8604,3392,13824,nan
5,3,10315496,107156802,123925174,1322677778,-8540,3464,13796,nan
5,3,10318183,107159490,123927861,1322677778,-8552,3460,13792,nan
5,3,10320871,107162179,123930548,1322677778,-8600,3436,13692,nan
5,3,10323558,107164866,123933236,1322677778,-8576,3468,13700,nan
5,3,10326245,107167552,123935923,1322677778,-8572,3480,13744,nan
5,3,10328932,107170240,123938610,1322677778,-8656,3464,13724,nan
6,2,5924984,107170855,123916727,1322677778,nan,nan,nan,32074
5,4,15514914,107171078,123960759,1322677778,-1208,-7608,14900,nan
5,3,10331620,107172927,123941297,1322677778,-8600,3496,13696,nan
6,2,5927930,107173797,123941006,1322677778,nan,nan,nan,32224
5,4,15517760,107174281,123982512,1322677778,-1072,-7664,14928,nan
5,3,10334307,107175618,123943985,1322677778,-8676,3452,13712,nan
6,2,5930645,107176512,123943952,1322677778,nan,nan,nan,32232
5,4,15520431,107176690,123985358,1322677778,-1096,-7704,14844,nan
5,3,10336994,107178301,123946672,1322677778,-8652,3440,13740,nan
5,4,15523102,107179217,123988029,1322677778,-1000,-7684,14868,nan
5,3,10339681,107180989,123949359,1322677779,-8700,3476,13780,nan
5,3,10342369,107183678,123952046,1322677779,-8728,3432,13676,nan
5,3,10345056,107186365,123954734,1322677779,-8728,3328,13708,nan
5,3,10347743,107189053,123957421,1322677779,-8788,3296,13688,nan
5,3,10350430,107191739,123960108,1322677779,-8796,3260,13684,nan
5,3,10353118,107194425,123962795,1322677779,-8820,3156,13684,nan
5,3,10355805,107197114,123965483,1322677779,-8860,3108,13668,nan
5,3,10358492,107199800,123968170,1322677779,-8852,3048,13608,nan
6,2,5954924,107200774,123946667,1322677779,nan,nan,nan,32241
5,4,15544856,107200971,123990700,1322677779,-1076,-7876,14788,nan
5,3,10361179,107202489,123970857,1322677779,-8924,2992,13676,nan
6,2,5957756,107203623,123970946,1322677779,nan,nan,nan,32215
5,4,15547699,107203816,124012454,1322677779,-1052,-7960,14704,nan
5,3,10363867,107205178,123973544,1322677779,-8912,2980,13692,nan
6,2,5960470,107206338,123973778,1322677779,nan,nan,nan,32217
5,4,15550370,107206524,124015297,1322677779,-1156,-8012,14732,nan
5,3,10366554,107207863,123976232,1322677779,-8928,3012,13676,nan
6,2,5963185,107209036,123976492,1322677779,nan,nan,nan,32210
5,4,15553042,107209292,124017968,1322677779,-1152,-7972,14724,nan
5,3,10369241,107210550,123978919,1322677779,-8908,2932,13668,nan
6,2,5965899,107211768,123979207,1322677779,nan,nan,nan,32206
5,4,15555713,107211954,124020640,1322677779,-1168,-7996,14728,nan
5,3,10371928,107213239,123981606,1322677779,-8952,2892,13656,nan
6,2,5968614,107214464,123981921,1322677780,nan,nan,nan,32204
5,4,15558384,107214651,124023311,1322677780,-1144,-8028,14712,nan
5,3,10374616,107215925,123984293,1322677780,-8944,2880,13640,nan
5,4,15561055,107217171,124025982,1322677780,-1184,-8020,14656,nan
5,3,10377303,107218612,123986981,1322677780,-8952,2908,13704,nan
5,3,10379990,107221300,123989668,1322677780,-8964,2828,13672,nan
5,3,10382677,107223987,123992355,1322677780,-8948,2824,13660,nan
5,3,10385364,107226675,123995042,1322677780,-8976,2840,13632,nan
5,3,10388052,107229453,123997729,1322677780,-8968,2768,13648,nan
5,3,10390739,107232049,124000417,1322677780,-8996,2848,13752,nan
5,3,10393426,107234737,124003104,1322677780,-8964,2792,13604,nan
5,3,10396113,107237426,124005791,1322677780,-8968,2764,13700,nan
6,2,5992891,107238763,123984636,1322677780,nan,nan,nan,32204
5,4,15582807,107238951,124028653,1322677780,-1184,-8020,14704,nan
5,3,10398801,107240111,124008478,1322677780,-9008,2764,13608,nan
6,2,5995835,107241704,124008913,1322677780,nan,nan,nan,32195
5,4,15585650,107241892,124050405,1322677780,-1228,-8056,14640,nan
5,3,10401488,107242799,124011166,1322677780,-8964,2744,13660,nan
6,2,5998549,107244419,124011857,1322677780,nan,nan,nan,32193
5,4,15588322,107244678,124053248,1322677780,-1240,-8000,14696,nan
5,3,10404175,107245488,124013853,1322677780,-8980,2736,13684,nan
6,2,6001264,107247135,124014571,1322677781,nan,nan,nan,32196
5,3,10406862,107248174,124016540,1322677781,-8972,2712,13656,nan
6,2,6003978,107249831,124017286,1322677781,nan,nan,nan,32194
5,3,10409550,107250861,124019227,1322677781,-8996,2724,13636,nan
6,2,6006693,107252564,124020000,1322677781,nan,nan,nan,32182
5,3,10412237,107253550,124021915,1322677781,-8976,2692,13624,nan
6,2,6009407,107255260,124022715,1322677781,nan,nan,nan,32191
5,3,10414924,107256237,124024602,1322677781,-8980,2676,13660,nan
6,2,6012122,107257980,124025429,1322677781,nan,nan,nan,32194
5,3,10417611,107258924,124027289,1322677781,-8992,2744,13744,nan
6,2,6014836,107260707,124028144,1322677781,nan,nan,nan,32193
5,3,10420298,107261612,124029976,1322677781,-8956,2688,13620,nan
6,2,6017551,107263423,124030858,1322677781,nan,nan,nan,32195
5,3,10422986,107264299,124032663,1322677781,-9004,2716,13712,nan
6,2,6020265,107266120,124033573,1322677781,nan,nan,nan,32191
5,3,10425673,107266985,124035351,1322677781,-9000,2680,13616,nan
6,2,6022980,107268852,124036287,1322677781,nan,nan,nan,32193
5,4,15612745,107269041,124055920,1322677781,-1236,-8008,14664,nan
5,3,10428360,107269672,124038038,1322677781,-8980,2688,13636,nan
6,2,6025695,107271550,124039002,1322677781,nan,nan,nan,32193
5,4,15615702,107271821,124080343,1322677781,-1248,-8016,14720,nan
5,3,10431047,107272361,124040725,1322677781,-9008,2688,13652,nan
6,2,6028409,107274283,124041717,1322677781,nan,nan,nan,32192
5,4,15618373,107274492,124083300,1322677781,-1236,-8012,14720,nan
5,3,10433734,107275048,124043412,1322677781,-9008,2668,13620,nan
6,2,6031124,107276997,124044431,1322677781,nan,nan,nan,32180
5,4,15621044,107277187,124085971,1322677781,-1228,-8004,14704,nan
5,3,10436422,107277736,124046099,1322677781,-8956,2760,13656,nan
6,2,6033839,107279711,124047146,1322677782,nan,nan,nan,32129
5,4,15623715,107279901,124088642,1322677782,-1256,-7992,14680,nan
5,3,10439109,107280422,124048787,1322677782,-8932,2844,13628,nan
6,2,6036553,107282409,124049861,1322677782,nan,nan,nan,32125
5,4,15626386,107282600,124091313,1322677782,-1164,-7956,14764,nan
5,3,10441796,107283111,124051474,1322677782,-8884,2936,13684,nan
6,2,6039268,107285125,124052575,1322677782,nan,nan,nan,32053
5,4,15629057,107285316,124093984,1322677782,-1276,-7880,14772,nan
5,3,10444483,107285798,124054161,1322677782,-8852,3144,13804,nan
6,2,6041982,107287856,124055290,1322677782,nan,nan,nan,31992
5,3,10447170,107288485,124056848,1322677782,-8788,3212,13704,nan
5,3,10449857,107291173,124059535,1322677782,-8736,3280,13780,nan
5,3,10452545,107293860,124062222,1322677782,-8744,3296,13688,nan
5,3,10455232,107296547,124064910,1322677782,-8716,3356,13728,nan
5,3,10457919,107299234,124067597,1322677782,-8728,3324,13728,nan
5,3,10460606,107301921,124070284,1322677782,-8688,3328,13712,nan
5,3,10463294,107304610,124072971,1322677782,-8740,3348,13712,nan
5,3,10465983,107307298,124075659,1322677782,-8720,3308,13712,nan
6,2,6063546,107309404,124058004,1322677782,nan,nan,nan,32028
5,4,15653482,107309604,124096655,1322677782,-1176,-7704,14888,nan
5,3,10468670,107309986,124078348,1322677782,-8728,3312,13716,nan
6,2,6066378,107312235,124079568,1322677783,nan,nan,nan,32168
5,4,15656326,107312954,124121080,1322677783,-1108,-7648,14820,nan
5,3,10471358,107313132,124081035,1322677783,-8764,3344,13632,nan
6,2,6069093,107314954,124082400,1322677783,nan,nan,nan,32180
5,4,15658997,107315132,124123924,1322677783,-1120,-7604,14896,nan
5,3,10474045,107315361,124083723,1322677783,-8748,3264,13588,nan
6,2,6071807,107317683,124085115,1322677783,nan,nan,nan,32205
5,4,15661668,107317861,124126595,1322677783,-1124,-7644,14920,nan
5,3,10476732,107318109,124086410,1322677783,-8772,3260,13672,nan
6,2,6074522,107320396,124087829,1322677783,nan,nan,nan,32221
5,4,15664339,107320582,124129266,1322677783,-1064,-7664,14928,nan
5,3,10479419,107320767,124089097,1322677783,-8768,3228,13712,nan
6,2,6077236,107323094,124090544,1322677783,nan,nan,nan,32224
5,4,15667010,107323279,124131937,1322677783,-1116,-7652,14864,nan
5,3,10482106,107323465,124091784,1322677783,-8776,3344,13836,nan
5,3,10484793,107326128,124094471,1322677783,-8768,3252,13680,nan
5,3,10487481,107328797,124097158,1322677783,-8792,3224,13712,nan
5,3,10490168,107331484,124099846,1322677783,-8844,3196,13668,nan
5,3,10492855,107334172,124102533,1322677783,-8828,3172,13688,nan
5,3,10495542,107336859,124105220,1322677783,-8876,3128,13664,nan
5,3,10498229,107339546,124107907,1322677783,-8872,3088,13684,nan
5,3,10500916,107342233,124110594,1322677783,-8908,3040,13684,nan
5,3,10503604,107344920,124113281,1322677784,-8924,2972,13616,nan
6,2,6101514,107347394,124093258,1322677784,nan,nan,nan,32231
5,4,15691434,107347581,124134608,1322677784,-1108,-7828,14828,nan
5,3,10506291,107347767,124115969,1322677784,-8924,2944,13604,nan
5,3,10508979,107350297,124118656,1322677784,-8932,2940,13668,nan
6,2,6104458,107351025,124117536,1322677784,nan,nan,nan,32214
5,4,15694278,107351212,124159032,1322677784,-1196,-7908,14720,nan
5,3,10511667,107352985,124121344,1322677784,-8956,2824,13664,nan
6,2,6107173,107353172,124120480,1322677784,nan,nan,nan,32214
5,4,15696949,107353358,124161876,1322677784,-1100,-7920,14760,nan
5,3,10514356,107355673,124124032,1322677784,-9008,2916,13732,nan
5,3,10517044,107358361,124126721,1322677784,-8964,2820,13600,nan
5,3,10519732,107361051,124129409,1322677784,-8992,2784,13668,nan
5,3,10522419,107363736,124132097,1322677784,-8992,2748,13600,nan
5,3,10525106,107366425,124134784,1322677784,-9004,2756,13640,nan
5,3,10527793,107369112,124137471,1322677784,-9032,2688,13644,nan
5,3,10530481,107371799,124140158,1322677784,-9036,2692,13644,nan
5,3,10533168,107374486,124142846,1322677784,-9028,2696,13628,nan
5,3,10535855,107377175,124145533,1322677784,-9064,2656,13612,nan
6,2,6131451,107377362,124123195,1322677784,nan,nan,nan,32208
5,4,15721374,107377550,124164547,1322677785,-1232,-8000,14716,nan
5,3,10538542,107379863,124148220,1322677785,-9052,2652,13588,nan
6,2,6134283,107380163,124147473,1322677785,nan,nan,nan,32204
5,4,15724217,107380350,124188972,1322677785,-1276,-7996,14712,nan
5,3,10541229,107382550,124150907,1322677785,-9060,2660,13604,nan
6,2,6136997,107382877,124150305,1322677785,nan,nan,nan,32201
5,4,15726888,107383065,124191815,1322677785,-1316,-7976,14660,nan
5,3,10543917,107385236,124153594,1322677785,-9068,2588,13596,nan
6,2,6139712,107385591,124153019,1322677785,nan,nan,nan,32202
5,4,15729559,107385779,124194486,1322677785,-1244,-7972,14704,nan
5,3,10546604,107387923,124156282,1322677785,-9108,2632,13680,nan
6,2,6142426,107388653,124155734,1322677785,nan,nan,nan,32200
5,4,15732230,107388841,124197157,1322677785,-1348,-7992,14708,nan
5,3,10549291,107390611,124158969,1322677785,-9048,2636,13612,nan
6,2,6145141,107391003,124158448,1322677785,nan,nan,nan,32199
5,4,15734901,107391193,124199828,1322677785,-1308,-7964,14712,nan
5,3,10551978,107393298,124161656,1322677785,-9028,2608,13696,nan
5,4,15737573,107393699,124202499,1322677785,-1336,-7972,14744,nan
6,2,6147856,107393888,124161163,1322677785,nan,nan,nan,32195
5,3,10554665,107395986,124164343,1322677785,-9080,2560,13584,nan
5,4,15740244,107396371,124205171,1322677785,-1312,-7988,14724,nan
6,2,6150570,107396561,124163878,1322677785,nan,nan,nan,32195
5,3,10557352,107398674,124167030,1322677785,-9080,2588,13660,nan
5,4,15742915,107399042,124207842,1322677785,-1348,-7964,14684,nan
6,2,6153285,107399231,124166592,1322677785,nan,nan,nan,32195
5,3,10560040,107401359,124169717,1322677785,-9076,2580,13672,nan
5,4,15745586,107401714,124210513,1322677785,-1308,-7984,14712,nan
6,2,6155999,107401904,124169307,1322677785,nan,nan,nan,32199
5,3,10562727,107404048,124172405,1322677785,-9076,2532,13660,nan
5,4,15748257,107404384,124213184,1322677785,-1320,-7968,14708,nan
6,2,6158714,107404594,124172021,1322677785,nan,nan,nan,32197
5,3,10565414,107406735,124175092,1322677785,-9076,2588,13640,nan
5,4,15750928,107407055,124215855,1322677785,-1328,-7976,14688,nan
6,2,6161428,107407292,124174736,1322677785,nan,nan,nan,32193
5,3,10568101,107409423,124177779,1322677785,-9072,2576,13624,nan
5,4,15753599,107409726,124218526,1322677785,-1316,-8004,14732,nan
6,2,6164143,107410006,124177450,1322677785,nan,nan,nan,32196
5,3,10570788,107412110,124180466,1322677786,-9084,2548,13600,nan
5,4,15756270,107412408,124221197,1322677786,-1344,-7980,14716,nan
6,2,6166857,107412722,124180165,1322677786,nan,nan,nan,32193
5,3,10573475,107414797,124183153,1322677786,-9076,2592,13576,nan
5,4,15758941,107415069,124223868,1322677786,-1364,-7960,14632,nan
6,2,6169572,107415455,124182879,1322677786,nan,nan,nan,32193
5,3,10576163,107417484,124185840,1322677786,-9108,2532,13592,nan
5,4,15761612,107417741,124226539,1322677786,-1304,-7964,14712,nan
6,2,6172286,107418167,124185594,1322677786,nan,nan,nan,32193
5,3,10578850,107420173,124188528,1322677786,-9108,2580,13696,nan
5,4,15764283,107420415,124229210,1322677786,-1392,-7980,14716,nan
6,2,6175000,107420885,124188308,1322677786,nan,nan,nan,32192
5,3,10581537,107422859,124191215,1322677786,-9084,2588,13596,nan
5,4,15766955,107423375,124231881,1322677786,-1340,-7936,14716,nan
6,2,6177715,107423580,124191022,1322677786,nan,nan,nan,32189
5,3,10584224,107425549,124193902,1322677786,-9064,2556,13676,nan
5,4,15769626,107425755,124234553,1322677786,-1360,-7960,14744,nan
6,2,6180429,107426295,124193737,1322677786,nan,nan,nan,32193
5,3,10586911,107428233,124196589,1322677786,-9088,2584,13604,nan
5,4,15772297,107428425,124237224,1322677786,-1328,-7960,14736,nan
6,2,6183144,107429027,124196451,1322677786,nan,nan,nan,32181
5,3,10589599,107430921,124199276,1322677786,-9092,2604,13660,nan
5,4,15774968,107431099,124239895,1322677786,-1336,-7944,14692,nan
6,2,6185858,107431722,124199166,1322677786,nan,nan,nan,32190
5,3,10592286,107433609,124201964,1322677786,-9080,2576,13620,nan
5,4,15777639,107433856,124242566,1322677786,-1324,-7956,14720,nan
6,2,6188573,107434455,124201880,1322677786,nan,nan,nan,32197
5,3,10594973,107436297,124204651,1322677786,-9080,2544,13608,nan
5,4,15780310,107436483,124245237,1322677786,-1332,-7948,14760,nan
6,2,6191287,107437171,124204595,1322677786,nan,nan,nan,32194
5,3,10597660,107438984,124207338,1322677786,-9100,2532,13640,nan
